mean_val,std_dev,min_val,max_val,range_val,label
3.0089612222339754,0.013718118605889878,2.990610512281301,3.031584256310148,0.04097374402884668,0
2.984186835308351,0.01433127947261602,2.961734395106844,3.0062849466519053,0.04455055154506127,0
2.9955631287066113,0.015442625035684181,2.971505036275731,3.029312975378431,0.05780793910269999,0
2.9937978666776273,0.02172929942094554,2.9608065975224043,3.037045563690179,0.0762389661677747,0
2.9949435565478213,0.017087808502955746,2.9647391968927455,3.0211424445243784,0.05640324763163296,0
3.0039888285571554,0.013385792473555216,2.983215649535547,3.020619990449919,0.037404340914371836,0
2.9996988601702466,0.016703899559585535,2.9760758675183867,3.0271248005714164,0.05104893305302971,0
2.999045277537342,0.02570384416302518,2.947605097918205,3.0312928731162803,0.08368777519807535,0
3.0020289486407448,0.014030244240628256,2.983830127942136,3.0295578808948305,0.04572775295269427,0
2.9970161721413064,0.012380430737764242,2.9707297010373575,3.0193728998106577,0.048643198773300256,0
2.999011250967167,0.01645137988837499,2.971692585158992,3.0377237180242105,0.06603113286521856,0
3.0027574792982152,0.02274192350456897,2.961624575694019,3.0492648422497055,0.08764026655568635,0
3.001398484232481,0.021949589488197106,2.9719629787441546,3.0438091125161995,0.07184613377204485,0
2.9940740730476527,0.019000848216176577,2.9689867313786773,3.030998688100351,0.06201195672167348,0
2.998829955787542,0.018608910573563228,2.9678503353087753,3.0261428550856486,0.05829251977687333,0
3.003065497268371,0.016268134304901087,2.976173930055947,3.037315490222895,0.06114156016694805,0
3.006492404225279,0.018473774512142407,2.9805063665954536,3.037935859653079,0.05742949305762535,0
3.0071692958031293,0.020627385147011013,2.9822097114074895,3.0544033833317923,0.07219367192430282,0
2.995418790372919,0.01520775325443205,2.9697030555062827,3.014280009881842,0.0445769543755592,0
2.9962436864072286,0.013372829598513,2.97508522442576,3.0171279758864693,0.04204275146070913,0
3.0122730623382727,0.026363481137704085,2.972446612640858,3.0770546298130945,0.10460801717223633,0
3.0046848318236106,0.012605103700094442,2.9845434957092487,3.022711312803612,0.03816781709436334,0
2.998177571410571,0.024803878143032698,2.962654696148165,3.04629317133347,0.08363847518530498,0
3.000019770319892,0.021265804456644128,2.959497148266848,3.0428788817865065,0.0833817335196585,0
2.999941698115723,0.016889720352103926,2.9759940718588846,3.035309084805622,0.059315012946737244,0
3.0051713811532137,0.02260894692631411,2.96961260068092,3.0424431239402527,0.07283052325933292,0
2.986281007748318,0.02387820385364109,2.9351746531986187,3.0326482260786327,0.09747357288001401,0
2.999885468161639,0.016996256430534182,2.9712827569764113,3.0288254657813223,0.05754270880491097,0
3.0027992387431763,0.02323737632022581,2.96095824400955,3.0426606674931254,0.08170242348357526,0
3.003745220805675,0.011955494735453195,2.986141808094787,3.017991997508665,0.03185018941387785,0
3.0021918236889418,0.012882107189016834,2.9834200997815588,3.0255532979157684,0.04213319813420968,0
3.008824427590716,0.011025615860227485,2.993794664868131,3.0261095761430865,0.03231491127495545,0
3.005896704964747,0.019779313096996876,2.9757162277442455,3.041847745513709,0.06613151776946369,0
2.9960390558345815,0.011176402542113306,2.9820549125702835,3.019502394668355,0.03744748209807147,0
2.990266124709128,0.011998450260220558,2.9710383131700535,3.0048993314221746,0.03386101825212107,0
3.0013015102902374,0.013956651762216454,2.979949412707244,3.029507124338991,0.04955771163174694,0
3.004390623435993,0.012008344519398417,2.984539804322891,3.0306547782600517,0.04611497393716091,0
3.0135118501686593,0.020177736767834093,2.983834034292897,3.0437960586643533,0.05996202437145648,0
2.9957878857776477,0.020861491993161896,2.957522085513804,3.037523416784318,0.0800013312705139,0
3.0031580176788077,0.02351287063968804,2.9657373094181825,3.036629175317087,0.07089186589890462,0
2.9949118812479396,0.013093762572766648,2.9681114468241128,3.01245699864695,0.04434555182283706,0
3.003656010376252,0.01990822743145264,2.9693177165852878,3.0310230395104503,0.06170532292516251,0
3.0111470321535254,0.02291921632151886,2.964825210271538,3.0412149584976396,0.07638974822610178,0
2.9945833610250916,0.024606298973687064,2.959215356444798,3.032572310911426,0.07335695446662793,0
2.990827299260323,0.016590643439562777,2.9586511579992023,3.0133934509766007,0.05474229297739841,0
2.9923877067229316,0.013308208984534822,2.976042442148223,3.019102846410025,0.04306040426180191,0
3.0028926009204824,0.01524870484648273,2.9860054898401485,3.039294502658328,0.05328901281817933,0
3.007513809709586,0.029703466213042685,2.9539615767052885,3.061577616169105,0.10761603946381637,0
2.9923512306656237,0.01989503060314876,2.9678710735948486,3.0337428327014515,0.06587175910660292,0
2.998528173816176,0.019271968813220616,2.9723440053807133,3.0304624815453933,0.05811847616468002,0
2.997246829431204,0.01901365153788446,2.9720286485236174,3.0381883328094026,0.06615968428578523,0
2.999252816548614,0.01204449173297484,2.980448895104029,3.015107824516515,0.03465892941248594,0
2.9879794738981884,0.017448319124319572,2.9639023579867096,3.0114119733718634,0.04750961538515375,0
2.992559941983581,0.01538346509424567,2.9667695987546208,3.020125856184289,0.05335625742966821,0
2.997100011456352,0.021673983221229636,2.950567109997454,3.028831372413158,0.07826426241570372,0
3.000664288805321,0.009980884020000368,2.99024787551855,3.0233556412331963,0.03310776571464613,0
2.9968697982495716,0.024831035120963053,2.959237509296443,3.0415080159729087,0.08227050667646552,0
3.002185200716037,0.022420937742590144,2.955777293819842,3.033528746245506,0.07775145242566373,0
3.003843633560987,0.017803863185101815,2.9828783234818226,3.045413857156088,0.06253553367426523,0
2.999236885697568,0.011430906821133784,2.9804247256843537,3.020750798885158,0.04032607320080439,0
3.00409835589466,0.024364462963535102,2.9644255950219143,3.0375359162511613,0.07311032122924699,0
3.007736576801153,0.016850668580955956,2.9774902190540327,3.0489150395923366,0.0714248205383039,0
3.00804986816986,0.019569751795297324,2.9802079035948283,3.0376404899295006,0.0574325863346723,0
2.9897933691068785,0.020585325983275216,2.9661507074057036,3.030591006389212,0.06444029898350845,0
2.9935322524256582,0.022025770372299434,2.9460622671411687,3.0333804305057877,0.08731816336461895,0
3.0085524266322152,0.020825397124534725,2.9778694818251665,3.0514671960649973,0.07359771423983075,0
2.994772876540471,0.021266846022837335,2.9469806038321398,3.0300798597716536,0.08309925593951384,0
2.9982443324076082,0.024829244088534267,2.958532195351837,3.0350454088684726,0.07651321351663576,0
2.999176844566073,0.014417048051667294,2.975557443822161,3.0144334412808647,0.038875997458703626,0
3.0008618701283294,0.015506252951450052,2.974977728472294,3.023186596067285,0.04820886759499077,0
2.9951035075722556,0.026814675593217728,2.9583614118423256,3.0350958836396873,0.0767344717973617,0
3.001756320273312,0.008538848535246724,2.989101618263821,3.0220660376403305,0.032964419376509735,0
2.9940550907652863,0.014949529941313511,2.9657966321468674,3.0148652818804544,0.049068649733587044,0
3.006686919952876,0.019036440519647414,2.965948327915243,3.0333094888892513,0.06736116097400835,0
2.9869718828280942,0.014038130685477008,2.9631825153733673,3.0103531804093824,0.04717066503601508,0
3.0000118799834246,0.023729668812025515,2.972966307887673,3.0526476412967476,0.07968133340907446,0
3.0107555743469185,0.02249244226571808,2.985936471497482,3.051201690765376,0.06526521926789375,0
3.000746830895289,0.015468886072245789,2.968595505602191,3.019451088992535,0.050855583390343906,0
3.002071374001603,0.01717703359841365,2.96678078132968,3.0216156145110924,0.05483483318141236,0
3.0006085050794753,0.013664260484213271,2.9744650284835936,3.021063057066658,0.04659802858306428,0
2.9988339003768356,0.013077897844889346,2.98210785395561,3.0251151225114703,0.043007268555860456,0
3.00573531910139,0.016510223160506977,2.9702887925392605,3.0289395576870746,0.05865076514781409,0
3.0083814824032054,0.021212628317228185,2.9895427994569346,3.045977962472385,0.056435163015450485,0
2.994973938124203,0.01798805366588748,2.9731109897793147,3.0310100098562813,0.05789902007696668,0
3.0042393576478457,0.018424188498863823,2.977545559568754,3.0491060027982178,0.07156044322946364,0
2.9998850769384258,0.016100604309110318,2.9833528885379152,3.028410084959797,0.04505719642188177,0
3.0086382850440208,0.021248165491030112,2.969685117700055,3.040204090775327,0.07051897307527177,0
2.9991081683612664,0.0179305003679713,2.9724136154397094,3.0358911572703557,0.06347754183064636,0
3.014006756817361,0.01899027621901273,2.9893826245415935,3.0505386485174726,0.06115602397587905,0
3.0119275285452085,0.013240250335608475,2.983661286580255,3.0276431798207506,0.043981893240495396,0
3.007430406255515,0.017985245701448313,2.972802877180402,3.043265094466109,0.07046221728570723,0
3.004928194121579,0.010610178558941355,2.9910713277089895,3.0315490655952697,0.040477737886280174,0
3.0009397776595033,0.01933938482780781,2.9695362619043246,3.0313104805846867,0.061774218680362036,0
2.99396788724923,0.022124023768215078,2.9560238808675985,3.0376231413888117,0.08159926052121325,0
2.9978001013313422,0.020133926901588505,2.969489496581505,3.036932739920953,0.06744324333944807,0
3.006310287155035,0.014062307871208499,2.974969211516191,3.028875292081465,0.05390608056527402,0
3.0077627936330833,0.019022234253799904,2.971384497957639,3.0360188086582163,0.06463431070057712,0
2.987199348699485,0.02044761044537553,2.951522413467421,3.0168128709797744,0.0652904575123534,0
3.0024425705007785,0.015502260845968374,2.976832706216149,3.030067966035343,0.05323525981919408,0
2.9967893983718277,0.019858819391468874,2.959165302631514,3.0359537305369906,0.07678842790547646,0
3.0097461478724346,0.012799592804520999,2.9870612644458885,3.02798710873172,0.04092584428583157,0
3.0076069122240585,0.019082349430066575,2.9862162436382085,3.0415052174525052,0.05528897381429676,0
3.0079593566052822,0.018134789335068523,2.9795441486960317,3.042845407172237,0.06330125847620538,0
2.9975853366599154,0.02077256307381504,2.966628318522448,3.0314797352658007,0.06485141674335271,0
3.0098176217107357,0.01960366911401326,2.968472156860315,3.0336785538291573,0.06520639696884212,0
3.001246354066054,0.011634237390372915,2.986567532641239,3.023454580385187,0.03688704774394802,0
2.991190090335319,0.025189815669876537,2.9430291475873984,3.0232165357475704,0.08018738816017201,0
3.0001854892492474,0.01865326768421293,2.968868362026805,3.030015195812686,0.06114683378588115,0
3.005365721622385,0.014825744092871613,2.993014845913631,3.0415349596712167,0.04852011375758547,0
3.0013318521740238,0.015487138401852271,2.9600359863093577,3.0183265534940498,0.058290567184692055,0
3.0019368748659265,0.029338425247961687,2.942074892436126,3.0417674940956148,0.09969260165948857,0
3.01101086045923,0.014332122367545871,2.996186351984733,3.0480683117047653,0.05188195972003218,0
3.0041767027320594,0.018616625883877906,2.9770730921396265,3.0326686306460218,0.055595538506395314,0
3.0095817791184087,0.014906710313014023,2.97544784369726,3.032274225381173,0.05682638168391296,0
2.998214778290211,0.018444810740856053,2.971198982348114,3.0318901012644996,0.060691118916385456,0
2.999532435617943,0.026911456497962657,2.9569321977279257,3.045048716106886,0.0881165183789605,0
3.0072304806427086,0.03171182548168024,2.9500118857025286,3.0487950481267854,0.09878316242425678,0
2.9923272229174365,0.014023217323061575,2.966140863716092,3.0151785717957353,0.04903770807964314,0
2.9984908851838417,0.01933212685632456,2.9685899879275364,3.027840045726892,0.05925005779935555,0
2.9989163040507534,0.01693938145160738,2.9681401253293664,3.0272828085994767,0.0591426832701103,0
2.998865890242301,0.0160531989033216,2.971947894564006,3.034991534863739,0.06304364029973275,0
3.0002156933701265,0.020801828137291752,2.975122735292174,3.042902982555468,0.06778024726329379,0
3.0058518029994135,0.016868171926030583,2.9762480316194098,3.044210460031827,0.06796242841241718,0
3.0094421340737454,0.025337843527820928,2.9726039404084186,3.0515941867530865,0.07899024634466789,0
2.987779273890456,0.010599418342425785,2.9688820870759276,3.004675718235815,0.03579363115988743,0
3.0017871371153384,0.021244232804671595,2.960125287148571,3.0334514477367542,0.07332616058818342,0
2.996986981120479,0.015689575186981324,2.9717257100619006,3.0247218635042086,0.052996153442308014,0
3.0084842433448333,0.01812602867360589,2.9781537447065483,3.0463865907996337,0.06823284609308544,0
2.989888376805004,0.02075926404882483,2.9569421881409506,3.0191340463358918,0.06219185819494122,0
3.0098296594985983,0.015197384830709633,2.9941945091162268,3.0498599903486556,0.05566548123242887,0
3.0012218896018417,0.013409551278964591,2.9820306403641794,3.0217179113166317,0.03968727095245228,0
2.998544903421485,0.015767534861293203,2.973763275352997,3.027804150980346,0.05404087562734938,0
2.9947963288621837,0.016101547608938248,2.9604906686729224,3.0119985745999243,0.05150790592700183,0
3.0054094889797005,0.015681886615474674,2.9877319467291814,3.030615016646874,0.04288306991769275,0
2.996089230577513,0.023386246056452665,2.948921577301961,3.0238129254957267,0.07489134819376586,0
2.987421959280303,0.02121242729357135,2.948179154157102,3.015183103206053,0.06700394904895113,0
2.9969197550855933,0.013217870547547465,2.980538621182369,3.02393143003329,0.04339280885092123,0
3.0028127453045976,0.024237212105647735,2.967728772042465,3.0365201942709388,0.06879142222847356,0
3.009849668941434,0.018584835552237635,2.9849316425930765,3.04314616426531,0.0582145216722334,0
2.9999526348145635,0.01953667309285523,2.9730574742094062,3.0402677449505324,0.06721027074112618,0
3.0022793239246526,0.019167015035727594,2.971563786665163,3.0300266730391097,0.0584628863739467,0
3.014303091504792,0.015229718135002415,2.9871296353923973,3.043300046898022,0.05617041150562452,0
2.995700814153649,0.022220929558573594,2.96067286821248,3.0411241425988065,0.0804512743863266,0
3.0082010107687314,0.0121543333783343,2.9883384512286213,3.0321469115204,0.04380846029177876,0
3.003572355560073,0.01543116759791497,2.974063361040883,3.0247656614286726,0.050702300387789556,0
3.0135113304974377,0.02145251186815169,2.9647847448168836,3.0520336622836077,0.08724891746672414,0
2.9977981053264133,0.017227338746118988,2.975514035274213,3.033398090087028,0.05788405481281522,0
2.9986090710966358,0.012616738577005125,2.982250156443958,3.023932629732913,0.04168247328895536,0
2.998783809345846,0.023426598844797236,2.9647838237603845,3.034539277024668,0.06975545326428367,0
3.020122613934569,0.02058215315582483,2.9887150480268523,3.051163985713365,0.06244893768651272,0
2.715998551764216,0.05658006871110386,2.6345440893262158,2.818202406484421,0.18365831715820535,1
2.6908082517158944,0.08909668738566895,2.5506770706341553,2.848327405306735,0.29765033467257984,1
2.725224903089483,0.08219805217321197,2.6104306053368793,2.850766904474769,0.24033629913788968,1
2.6394079412641225,0.08183226031736222,2.470219022937468,2.7410880085255775,0.27086898558810946,1
2.7328950544655526,0.07236396624058837,2.6201291648649367,2.8417801277335797,0.22165096286864294,1
2.6957133319274496,0.059032179396789966,2.6297613930594754,2.819415085516762,0.18965369245728647,1
2.673104591226098,0.07879579966471055,2.506060779178165,2.770723631708884,0.2646628525307193,1
2.6753000272709686,0.07400564241085053,2.5707894547275596,2.793179148356574,0.2223896936290144,1
2.7046796325097167,0.049854337470807905,2.6187342544817285,2.7918909879542975,0.173156733472569,1
2.6675502600534005,0.11536718255350852,2.4662919613204317,2.8645996375769363,0.39830767625650454,1
2.7010306096582553,0.0666579163971419,2.623733711339303,2.829974276677565,0.20624056533826174,1
2.717855585024305,0.09863114949192496,2.5749447353042676,2.955448605427589,0.38050387012332143,1
2.7290699741993185,0.0771539178977358,2.584937761734611,2.849863822097404,0.264926060362793,1
2.697998654747614,0.07665127363311741,2.6145973668596585,2.865001993539452,0.25040462667979346,1
2.7460049552832935,0.07728808728743651,2.6150085177482496,2.9071650913614895,0.2921565736132399,1
2.7192729955168966,0.05247761108901719,2.619476594777629,2.805407802848637,0.18593120807100805,1
2.6970141806375265,0.08216353755035238,2.5302516080793125,2.8053692053871893,0.27511759730787677,1
2.7214263642712737,0.07231382379644152,2.62620718524012,2.8292300551575553,0.20302286991743523,1
2.6965580540692438,0.05228410932803989,2.605676816707216,2.7950143510769254,0.18933753436970946,1
2.7057426374170888,0.07427863130818153,2.59232162558026,2.855114319924663,0.262792694344403,1
2.7337447370183514,0.05918206696592583,2.622037655626349,2.8519905547916173,0.2299528991652684,1
2.6986562850010323,0.07070008024644282,2.526186436318877,2.788566453542958,0.2623800172240811,1
2.733886766743894,0.06180929248702843,2.6251649038364326,2.84705469414361,0.22188979030717748,1
2.6906214780009874,0.07780558929281256,2.570695151325073,2.8368490698065543,0.2661539184814812,1
2.72349275905141,0.048588813987358155,2.6258117492647544,2.792950264208655,0.16713851494390086,1
2.7089393146830694,0.10976256322409565,2.4837414165600613,2.828982260639092,0.34524084407903066,1
2.7194879828151364,0.0841091413939737,2.571842735048227,2.8736754173998253,0.30183268235159844,1
2.6798207151283395,0.061954875570158996,2.5943981991023435,2.8356040832344602,0.24120588413211674,1
2.675912482245036,0.07423728435562714,2.57962237007752,2.8072360356818518,0.22761366560433194,1
